MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	IT	8641642193	671524636229		IT50N8641642193671524636229	20190207
100	IT	8643389977	393358693829		IT63Y8643389977393358693829	20230309
100	IT	8725348275	960000568997		IT93M8725348275960000568997	20210119
100	IT	8741198539	839015419807		IT23Y8741198539839015419807	20240114
100	IT	8879459595	960566809467		IT90F8879459595960566809467	20220114
100	IT	8917078800	855061525543		IT50N8917078800855061525543	20240114
100	IT	8995172842	874091338343		IT79E8995172842874091338343	20220806
100	IT	9077403705	974002840543		IT37Z9077403705974002840543	20220504
100	IT	9181096044	948358117808		IT09B9181096044948358117808	20210828
100	IT	9240517513	216556304174		IT20Y9240517513216556304174	20220201
100	IT	9421251890	849900881096		IT59W9421251890849900881096	20230313
100	IT	9577615217	682234677822		IT42B9577615217682234677822	20201105
100	IT	9607600214	372466431104		IT74P9607600214372466431104	20230424
100	IT	9738471225	015487769984		IT36K9738471225015487769984	20231211
100	IT	9754550642	010018446829		IT36M9754550642010018446829	20230405
100	IT	9911341801	257626334473		IT21J9911341801257626334473	20210608
100	IT	9959621428	410343615287		IT45N9959621428410343615287	20201025
100	IT	9993470922	173381909792		IT09O9993470922173381909792	20240716
100	NL	AAIF	5231395242		NL79AAIF5231395242	20220416
100	NL	ALYJ	7960545234		NL24ALYJ7960545234	20201110
100	NL	AMZA	6520358914		NL84AMZA6520358914	20201209
100	NL	ATSY	4652285041		NL15ATSY4652285041	20210307
100	NL	BBQE	7470766190		NL40BBQE7470766190	20210824
100	NL	BDSW	0570351372		NL07BDSW0570351372	20190909
100	NL	BMBQ	9995758073		NL05BMBQ9995758073	20221003
100	NL	BTMG	9297932424		NL18BTMG9297932424	20200109
100	NL	CMUE	8775449169		NL47CMUE8775449169	20200711
100	NL	COVC	4336135490		NL19COVC4336135490	20240612
100	NL	CPVW	2544134492		NL16CPVW2544134492	20240204
100	NL	CQNU	3231882447		NL24CQNU3231882447	20231209
100	NL	CQWR	6535976599		NL54CQWR6535976599	20190902
100	NL	CRGY	6637946850		NL08CRGY6637946850	20210526
100	NL	CRIQ	1938205979		NL34CRIQ1938205979	20200224
100	NL	CXOE	4503002084		NL11CXOE4503002084	20220524
100	NL	DFQR	6116492056		NL83DFQR6116492056	20240726
100	NL	DLOX	2715288100		NL67DLOX2715288100	20240104
100	NL	DPPE	2546140884		NL65DPPE2546140884	20191204
100	NL	DQMS	7072247511		NL05DQMS7072247511	20201005
100	NL	DTTM	1457978727		NL18DTTM1457978727	20221118
100	NL	DTUB	8609536209		NL79DTUB8609536209	20210816
100	NL	DXWD	6130522195		NL32DXWD6130522195	20190722
100	NL	DYKC	6088430986		NL92DYKC6088430986	20210506
100	NL	EEKD	5492055716		NL89EEKD5492055716	20191107
100	NL	ELIJ	0770684134		NL19ELIJ0770684134	20210313
100	NL	EQVS	2818825551		NL57EQVS2818825551	20191221
100	NL	ERRG	5954660036		NL84ERRG5954660036	20220415
100	NL	EYVG	0463822837		NL58EYVG0463822837	20220222
100	NL	FADL	2483512605		NL70FADL2483512605	20220521
100	NL	FGKF	7158595419		NL49FGKF7158595419	20220204
100	NL	FJDU	8515215810		NL93FJDU8515215810	20211120
100	NL	FTCL	3972301830		NL14FTCL3972301830	20230909
100	NL	FYQL	1515095922		NL61FYQL1515095922	20190118
100	NL	GIFN	1745327913		NL83GIFN1745327913	20190126
100	NL	GKCN	6724819942		NL08GKCN6724819942	20211107
100	NL	GMLV	2382607660		NL15GMLV2382607660	20191024
100	NL	GPBL	9100964083		NL05GPBL9100964083	20200604
100	NL	GRIV	2696292126		NL33GRIV2696292126	20201105
100	NL	HACU	3214863031		NL30HACU3214863031	20220424
100	NL	HAGP	8605730058		NL07HAGP8605730058	20211021
100	NL	HHYY	1043782187		NL33HHYY1043782187	20240409
100	NL	HOAI	1706586374		NL21HOAI1706586374	20200813
100	NL	IDXJ	5514099806		NL06IDXJ5514099806	20210202
100	NL	ILQL	9803108503		NL53ILQL9803108503	20210730
100	NL	IQDM	7025374369		NL09IQDM7025374369	20220109
100	NL	IQVO	9560283305		NL30IQVO9560283305	20210212
100	NL	IZJB	7230629106		NL97IZJB7230629106	20200328
100	NL	JFXK	9199937376		NL13JFXK9199937376	20201017
100	NL	JGFJ	2817660307		NL51JGFJ2817660307	20220723
100	NL	JJQV	5161238195		NL34JJQV5161238195	20211017
100	NL	KBAJ	3608590073		NL54KBAJ3608590073	20190526
100	NL	KMFJ	7475019629		NL75KMFJ7475019629	20190128
100	NL	KNYI	7097919941		NL74KNYI7097919941	20240123
100	NL	KOCA	6432768678		NL22KOCA6432768678	20210901
100	NL	KSLZ	7219728205		NL96KSLZ7219728205	20220714
100	NL	LANC	0286399390		NL66LANC0286399390	20210202
100	NL	LFHH	0870650708		NL68LFHH0870650708	20190321
100	NL	LFKF	3891926876		NL49LFKF3891926876	20221216
100	NL	LIAJ	9198608220		NL35LIAJ9198608220	20211113
100	NL	LJEQ	1725684595		NL49LJEQ1725684595	20230125
100	NL	LJHM	0988286064		NL50LJHM0988286064	20200818
100	NL	LLFM	5558870417		NL21LLFM5558870417	20240529
100	NL	LLGQ	6816497221		NL57LLGQ6816497221	20230406
100	NL	LLVW	8493268522		NL04LLVW8493268522	20190113
100	NL	LMWI	0244872540		NL64LMWI0244872540	20210430
100	NL	LULR	4624731374		NL85LULR4624731374	20230901
100	NL	LZUM	2881682511		NL53LZUM2881682511	20230106
100	NL	MBBP	5157836062		NL65MBBP5157836062	20221118
100	NL	MMGS	2525218645		NL90MMGS2525218645	20220815
100	NL	MNKB	4870985178		NL73MNKB4870985178	20221114
100	NL	MZFD	4603440343		NL74MZFD4603440343	20210208
100	NL	MZSS	2787498033		NL28MZSS2787498033	20210622
100	NL	NDLK	7991773158		NL45NDLK7991773158	20190711
100	NL	NKUA	5528175824		NL14NKUA5528175824	20190514
100	NL	NQKW	2841323238		NL03NQKW2841323238	20200802
100	NL	NSBV	2693377697		NL02NSBV2693377697	20230127
100	NL	NSPI	9609382949		NL62NSPI9609382949	20240712
100	NL	NTUR	9918266860		NL68NTUR9918266860	20211110
100	NL	NYUY	3554649986		NL54NYUY3554649986	20220415
100	NL	OCWV	5725210692		NL56OCWV5725210692	20240804
100	NL	OHSE	4726438038		NL41OHSE4726438038	20201205
100	NL	OKBQ	7126939528		NL95OKBQ7126939528	20210215
100	NL	OMTV	1092048883		NL55OMTV1092048883	20211206
100	NL	OPNZ	3635799603		NL13OPNZ3635799603	20240306
100	NL	ORFV	5942433450		NL22ORFV5942433450	20230606
100	NL	ORGP	3282785344		NL39ORGP3282785344	20230914
100	NL	OVBV	3415511378		NL16OVBV3415511378	20230726
100	NL	OVHR	5744456442		NL16OVHR5744456442	20200531
100	NL	OYTV	0881399382		NL70OYTV0881399382	20210923
100	NL	PBLT	2105289601		NL06PBLT2105289601	20190727
100	NL	PBPJ	6170865603		NL94PBPJ6170865603	20220720
100	NL	PCIK	1863269072		NL79PCIK1863269072	20230206
100	NL	PGDT	2454443081		NL49PGDT2454443081	20191201
100	NL	PLGD	3448263059		NL06PLGD3448263059	20240127
100	NL	POSD	5719730919		NL10POSD5719730919	20230226
100	NL	QDDK	2649610665		NL63QDDK2649610665	20240304
100	NL	QELQ	7035915105		NL84QELQ7035915105	20240513
100	NL	QJHD	3834780279		NL94QJHD3834780279	20210506
100	NL	QTAR	2676443195		NL32QTAR2676443195	20220807
100	NL	QVKB	1392611604		NL97QVKB1392611604	20220714
100	NL	RPQS	6351106668		NL87RPQS6351106668	20210613
100	NL	RSHL	3380960273		NL41RSHL3380960273	20220416
100	NL	SGWS	5521696892		NL57SGWS5521696892	20191013
100	NL	SKJX	8717653486		NL94SKJX8717653486	20210806
100	NL	STHI	2677161666		NL36STHI2677161666	20191005
100	NL	TDHY	7640640780		NL05TDHY7640640780	20230303
100	NL	TXAG	0957338775		NL02TXAG0957338775	20221005
100	NL	UDAN	0105887447		NL37UDAN0105887447	20240208
100	NL	UGJW	1469567203		NL10UGJW1469567203	20221010
100	NL	UKKY	4084681427		NL63UKKY4084681427	20231213
100	NL	UKZM	8900716807		NL04UKZM8900716807	20221118
100	NL	UPHR	6300941398		NL76UPHR6300941398	20210618
100	NL	UVYB	4286433216		NL74UVYB4286433216	20191216
100	NL	VBDH	1215486374		NL41VBDH1215486374	20230527
100	NL	VBRT	3436120361		NL94VBRT3436120361	20220313
100	NL	VEBC	5077558069		NL13VEBC5077558069	20200127
100	NL	VHFS	0399649099		NL07VHFS0399649099	20220425
100	NL	WARP	9672551536		NL78WARP9672551536	20200214
100	NL	WBAO	4507635477		NL62WBAO4507635477	20230118
100	NL	WEPK	3731681927		NL77WEPK3731681927	20191216
100	NL	WEYJ	4533760922		NL46WEYJ4533760922	20190912
100	NL	WLQX	9958783005		NL38WLQX9958783005	20210615
100	NL	WTGE	5889850461		NL68WTGE5889850461	20220227
100	NL	WYKB	6273376516		NL08WYKB6273376516	20191008
100	NL	WZMT	5023626517		NL40WZMT5023626517	20231101
100	NL	XGHZ	9359156148		NL59XGHZ9359156148	20230930
100	NL	XQLN	8725628936		NL10XQLN8725628936	20210902
100	NL	YCME	3524263213		NL32YCME3524263213	20220905
100	NL	YJBL	9675651315		NL65YJBL9675651315	20211214
100	NL	YKWG	0393893497		NL87YKWG0393893497	20221001
100	NL	YWCL	6593430389		NL48YWCL6593430389	20201217
100	NL	YZAE	6591856136		NL66YZAE6591856136	20210614
100	NL	YZVV	5822200278		NL34YZVV5822200278	20240213
100	NL	ZCSC	5867435593		NL05ZCSC5867435593	20220630
100	NL	ZCTR	6763707246		NL91ZCTR6763707246	20210622
100	NL	ZDGR	8289506675		NL54ZDGR8289506675	20220517
100	NL	ZFYK	6696000908		NL63ZFYK6696000908	20230926
100	NL	ZOUX	3684348154		NL69ZOUX3684348154	20200814
100	NL	ZSBR	6809672788		NL10ZSBR6809672788	20220903
100	NL	ZTDI	5368775809		NL10ZTDI5368775809	20200304
100	NL	ZTDO	8347723151		NL08ZTDO8347723151	20210414
100	NL	ZTPG	9011752757		NL07ZTPG9011752757	20200622
100	NL	ZYKZ	6790821563		NL40ZYKZ6790821563	20211224
100	NL	ZZZI	8016159454		NL18ZZZI8016159454	20201231
100	PL	00890462	5206337868764585		PL20008904675206337868764585	20220128
100	PL	03186242	0831085330373325		PL90031862440831085330373325	20221117
100	PL	03385491	0000378389116651		PL32033854900000378389116651	20190308
100	PL	04201294	0053865032812585		PL90042012960053865032812585	20220618
100	PL	04305366	7086656778300841		PL64043053697086656778300841	20240505
100	PL	05790233	2218539055234756		PL71057902382218539055234756	20230617
100	PL	06666862	8607599768458743		PL34066668668607599768458743	20210223
100	PL	07319679	7851419813654241		PL58073196757851419813654241	20200905
100	PL	08541150	6861402513886135		PL97085411526861402513886135	20190506
100	PL	08725373	7683112176649907		PL79087253767683112176649907	20240101
100	PL	09774348	6187785079965593		PL74097743466187785079965593	20221006
100	PL	09890158	5947394087940089		PL87098901505947394087940089	20231219
100	PL	10271839	0081251345103455		PL80102718300081251345103455	20210122
100	PL	11734530	7687320638207353		PL41117345387687320638207353	20201214
100	PL	11864067	8886648913240650		PL66118640628886648913240650	20220203
100	PL	16343635	8217041930525690		PL43163436348217041930525690	20230521
100	PL	18370610	0665583109823221		PL39183706160665583109823221	20230325
100	PL	20311831	5141385367568860		PL49203118365141385367568860	20230905
100	PL	20557511	8845317101647429		PL61205575118845317101647429	20220831
100	PL	21845392	2596906763381197		PL97218453902596906763381197	20200403
100	PL	22742984	5768410146357959		PL42227429805768410146357959	20190401
100	PL	22771977	0507218075068856		PL70227719770507218075068856	20210301
100	PL	23316864	6675126838495698		PL56233168636675126838495698	20220520
100	PL	24215989	0789886583763493		PL66242159810789886583763493	20220113
100	PL	24588896	0700738904013688		PL03245888960700738904013688	20210517
100	PL	25309916	4452507656228052		PL02253099134452507656228052	20190807
100	PL	28364622	9099253894681135		PL62283646259099253894681135	20230522
100	PL	29425750	7768913399070998		PL93294257507768913399070998	20191001
100	PL	30164594	7485734323618484		PL08301645987485734323618484	20240510
100	PL	32533012	2784973845271464		PL81325330192784973845271464	20190718
100	PL	32977606	8792577924079622		PL83329776088792577924079622	20200426
100	PL	34148220	9883961022503693		PL07341482289883961022503693	20210908
100	PL	34708194	6149152627762308		PL82347081906149152627762308	20240601
100	PL	35624649	1223889199196771		PL28356246481223889199196771	20231229
100	PL	36669504	9542613846113194		PL07366695079542613846113194	20240424
100	PL	38712465	7918874001355624		PL52387124657918874001355624	20190903
100	PL	40573471	4695358354619150		PL55405734724695358354619150	20230727
100	PL	42572032	4848951812148524		PL45425720314848951812148524	20191121
100	PL	44171067	7082673201742182		PL94441710637082673201742182	20220731
100	PL	44182958	7494725052755593		PL70441829557494725052755593	20190626
100	PL	46345632	8668099617679601		PL34463456398668099617679601	20190219
100	PL	46797828	9645222417726675		PL07467978299645222417726675	20220524
100	PL	47141274	1759625153465363		PL37471412741759625153465363	20190521
100	PL	47599255	2786778367453941		PL78475992512786778367453941	20220726
100	PL	47810466	0647144146964799		PL52478104600647144146964799	20231016
100	PL	48228262	3582450241053933		PL71482282663582450241053933	20190917
100	PL	48891339	1660034303460353		PL24488913301660034303460353	20240708
100	PL	50436651	1870574904622945		PL52504366571870574904622945	20201224
100	PL	51594337	5068531543288722		PL60515943325068531543288722	20240204
100	PL	52151255	3159670753808121		PL56521512593159670753808121	20220503
100	PL	53174349	6606579395977304		PL94531743476606579395977304	20220804
100	PL	53283713	1445039668240403		PL72532837171445039668240403	20210914
100	PL	53482009	8708972936015621		PL53534820068708972936015621	20210620
100	PL	53840719	0711122132846176		PL78538407180711122132846176	20211022
100	PL	55122294	7264020524199292		PL89551222947264020524199292	20210204
100	PL	55135725	0569402763498297		PL75551357280569402763498297	20220707
100	PL	57799911	4459525590319487		PL39577999194459525590319487	20230802
100	PL	60730657	6677146850667352		PL42607306516677146850667352	20190504
100	PL	61953001	9703685286420279		PL60619530069703685286420279	20190209
100	PL	63552941	9105016349945270		PL53635529409105016349945270	20210528
100	PL	64411836	6726840051506073		PL71644118316726840051506073	20190607
100	PL	65445546	3720395692641177		PL90654455473720395692641177	20190928
100	PL	66963774	2568332156344313		PL03669637782568332156344313	20191221
100	PL	67271897	6170594719057736		PL87672718906170594719057736	20220415
100	PL	67897424	5127742118030848		PL44678974235127742118030848	20190426
100	PL	68184397	8239704783726013		PL08681843938239704783726013	20220830
100	PL	68389257	8411480410846457		PL34683892518411480410846457	20191214
100	PL	68665111	2589452380403626		PL91686651112589452380403626	20190829
100	PL	69382661	4799103241054232		PL44693826604799103241054232	20210507
100	PL	72155940	4074142958580205		PL92721559454074142958580205	20201206
100	PL	76486196	7370084676267378		PL74764861997370084676267378	20221207
100	PL	76993680	9175003054131202		PL37769936849175003054131202	20211207
100	PL	77720461	7056335777309200		PL85777204677056335777309200	20221013
100	PL	78612378	9451914865336610		PL41786123729451914865336610	20211107
100	PL	78729164	4128154171412961		PL31787291684128154171412961	20230720
100	PL	78893152	5704448605580937		PL26788931595704448605580937	20190402
100	PL	78901415	0255262379885563		PL23789014180255262379885563	20231207
100	PL	79788768	2550863827599453		PL71797887622550863827599453	20220104
100	PL	79910075	2766505727076388		PL34799100752766505727076388	20191226
100	PL	82377491	8257639646921922		PL27823774908257639646921922	20231104
100	PL	83695941	0890399569402870		PL37836959440890399569402870	20210114
100	PL	84047842	1063311747696656		PL10840478451063311747696656	20220515
100	PL	84881868	8942289278151967		PL68848818698942289278151967	20191227
100	PL	85236695	5891256134876391		PL76852366995891256134876391	20210723
100	PL	86353505	1254340756947692		PL26863535021254340756947692	20210819
100	PL	87224849	2072920090053908		PL25872248452072920090053908	20211128
